,Name2,Name1,ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length,Location,Location_Og2,Name_corr
8271,Location 64,Location 98,7161,Location 64 - Location 98,64,98,105,131071.9289,St62,MAL.18,St62-MAL.18
8272,Location 64,Location 16,7108,Location 64 - Location 16,64,16,52,53190.44843,5D,MAL.18,5D-MAL.18
8273,Location 64,Location 4,7123,Location 64 - Location 4,64,4,67,65917.07098,1D,MAL.18,1D-MAL.18
8274,Location 64,Location 5,7120,Location 64 - Location 5,64,5,64,62808.11922,2A,MAL.18,2A-MAL.18
8275,Location 64,Location 20,7128,Location 64 - Location 20,64,20,72,71370.85418,BF.1,MAL.18,BF.1-MAL.18
8276,Location 64,Location 17,7149,Location 64 - Location 17,64,17,93,79662.83065,Abv_swanston_180,MAL.18,Abv_swanston_180-MAL.18
8277,Location 64,Location 29,7085,Location 64 - Location 29,64,29,29,36078.37993,CCH.2,MAL.18,CCH.2-MAL.18
8278,Location 64,Location 91,7162,Location 64 - Location 91,64,91,106,132632.8205,St51,MAL.18,St51-MAL.18
8279,Location 64,Location 1,7124,Location 64 - Location 1,64,1,68,66006.2415,1A,MAL.18,1A-MAL.18
8280,Location 64,Location 21,7129,Location 64 - Location 21,64,21,73,71377.23772,BF.2,MAL.18,BF.2-MAL.18
8281,Location 64,Location 39,7133,Location 64 - Location 39,64,39,77,76740.09008,YBUS_I80_180_15,MAL.18,YBUS_I80_180_15-MAL.18
8282,Location 64,Location 18,7094,Location 64 - Location 18,64,18,38,44862.08834,YB_ToeDrain_Base,MAL.18,YB_ToeDrain_Base-MAL.18
8283,Location 64,Location 41,7131,Location 64 - Location 41,64,41,75,76459.3279,YBUS_I80_180_17,MAL.18,YBUS_I80_180_17-MAL.18
8284,Location 64,Location 88,7152,Location 64 - Location 88,64,88,96,125316.1833,SBF.2,MAL.18,SBF.2-MAL.18
8285,Location 64,Location 44,7145,Location 64 - Location 44,64,44,89,77377.85065,YBUS_I80_180_3,MAL.18,YBUS_I80_180_3-MAL.18
8286,Location 64,Location 45,7143,Location 64 - Location 45,64,45,87,77322.37095,YBUS_I80_180_4,MAL.18,YBUS_I80_180_4-MAL.18
8287,Location 64,Location 33,7147,Location 64 - Location 33,64,33,91,77448.15485,YBUS_I80_180_1,MAL.18,YBUS_I80_180_1-MAL.18
8288,Location 64,Location 3,7122,Location 64 - Location 3,64,3,66,65899.88272,1C,MAL.18,1C-MAL.18
8289,Location 65,Location 100,7268,Location 65 - Location 100,65,100,100,130769.509,St64,MAL.2,St64-MAL.2
8290,Location 65,Location 112,7263,Location 65 - Location 112,65,112,95,90215.5229,Yolo Bypass @ I5,MAL.2,Yolo Bypass @ I5-MAL.2
8291,Location 65,Location 35,7249,Location 65 - Location 35,65,35,81,76755.2876,YBUS_I80_180_11,MAL.2,YBUS_I80_180_11-MAL.2
8292,Location 65,Location 93,7275,Location 65 - Location 93,65,93,107,132377.0777,St53,MAL.2,St53-MAL.2
8293,Location 65,Location 79,7189,Location 65 - Location 79,65,79,21,31810.71221,SACD.3,MAL.2,SACD.3-MAL.2
8294,Location 65,Location 12,7227,Location 65 - Location 12,65,12,59,58314.94675,3D,MAL.2,3D-MAL.2
8295,Location 65,Location 101,7270,Location 65 - Location 101,65,101,102,130782.0627,St65,MAL.2,St65-MAL.2
8296,Location 65,Location 94,7278,Location 65 - Location 94,65,94,110,132412.4099,St54,MAL.2,St54-MAL.2
8297,Location 65,Location 85,7218,Location 65 - Location 85,65,85,50,52048.18978,SBE.d,MAL.2,SBE.d-MAL.2
8298,Location 65,Location 19,7238,Location 65 - Location 19,65,19,70,66191.65491,Lisbon Weir 180kHz,MAL.2,Lisbon Weir 180kHz-MAL.2
8299,Location 65,Location 49,7252,Location 65 - Location 49,65,49,84,76875.54573,YBUS_I80_180_8,MAL.2,YBUS_I80_180_8-MAL.2
8300,Location 65,Location 23,7202,Location 65 - Location 23,65,23,34,36444.37249,YB_BCE,MAL.2,YB_BCE-MAL.2
8301,Location 65,Location 70,7184,Location 65 - Location 70,65,70,16,283.6407896,MAL.7b,MAL.2,MAL.7b-MAL.2
8302,Location 65,Location 9,7229,Location 65 - Location 9,65,9,61,58429.87599,3A,MAL.2,3A-MAL.2
8303,Location 65,Location 92,7277,Location 65 - Location 92,65,92,109,132407.17,St52,MAL.2,St52-MAL.2
8304,Location 65,Location 6,7233,Location 65 - Location 6,65,6,65,62560.85287,2B,MAL.2,2B-MAL.2
8305,Location 65,Location 36,7246,Location 65 - Location 36,65,36,78,76641.59725,YBUS_I80_180_12,MAL.2,YBUS_I80_180_12-MAL.2
8306,Location 65,Location 71,7176,Location 65 - Location 71,65,71,8,147.8759236,MAL.8a,MAL.2,MAL.8a-MAL.2
8307,Location 65,Location 90,7210,Location 65 - Location 90,65,90,42,49286.81666,SBGU.2,MAL.2,SBGU.2-MAL.2
8308,Location 65,Location 82,7212,Location 65 - Location 82,65,82,44,50143.23262,SACU.2,MAL.2,SACU.2-MAL.2
8309,Location 65,Location 13,7222,Location 65 - Location 13,65,13,54,53040.75049,5A,MAL.2,5A-MAL.2
8310,Location 65,Location 8,7231,Location 65 - Location 8,65,8,63,62485.28013,2D,MAL.2,2D-MAL.2
8311,Location 65,Location 102,7269,Location 65 - Location 102,65,102,101,130774.5528,St66,MAL.2,St66-MAL.2
8312,Location 65,Location 95,7276,Location 65 - Location 95,65,95,108,132384.6979,St55,MAL.2,St55-MAL.2
8313,Location 65,Location 47,7253,Location 65 - Location 47,65,47,85,76992.38535,YBUS_I80_180_6,MAL.2,YBUS_I80_180_6-MAL.2
8314,Location 65,Location 5,7232,Location 65 - Location 5,65,5,64,62549.3493,2A,MAL.2,2A-MAL.2
8315,Location 65,Location 80,7188,Location 65 - Location 80,65,80,20,31797.26928,SACD.4,MAL.2,SACD.4-MAL.2
8316,Location 65,Location 86,7219,Location 65 - Location 86,65,86,51,52143.88874,SBE.u,MAL.2,SBE.u-MAL.2
8317,Location 65,Location 48,7254,Location 65 - Location 48,65,48,86,76992.38535,YBUS_I80_180_7,MAL.2,YBUS_I80_180_7-MAL.2
8318,Location 65,Location 106,7193,Location 65 - Location 106,65,106,25,33205.32898,STMD.4,MAL.2,STMD.4-MAL.2
8319,Location 65,Location 50,7250,Location 65 - Location 50,65,50,82,76755.2876,YBUS_I80_180_9,MAL.2,YBUS_I80_180_9-MAL.2
8320,Location 65,Location 87,7265,Location 65 - Location 87,65,87,97,125162.8946,SBF.1,MAL.2,SBF.1-MAL.2
8321,Location 65,Location 22,7239,Location 65 - Location 22,65,22,71,71035.56719,BF.4,MAL.2,BF.4-MAL.2
8322,Location 65,Location 10,7228,Location 65 - Location 10,65,10,60,58416.53653,3B,MAL.2,3B-MAL.2
8323,Location 65,Location 34,7251,Location 65 - Location 34,65,34,83,76875.54573,YBUS_I80_180_10,MAL.2,YBUS_I80_180_10-MAL.2
8324,Location 65,Location 2,7237,Location 65 - Location 2,65,2,69,65747.47158,1B,MAL.2,1B-MAL.2
8325,Location 65,Location 31,7216,Location 65 - Location 31,65,31,48,50834.46124,GEO.d,MAL.2,GEO.d-MAL.2
8326,Location 65,Location 42,7242,Location 65 - Location 42,65,42,74,76105.55255,YBUS_I80_180_18,MAL.2,YBUS_I80_180_18-MAL.2
8327,Location 65,Location 59,7173,Location 65 - Location 59,65,59,5,93.96921198,MAL.12a,MAL.2,MAL.12a-MAL.2
8328,Location 65,Location 98,7273,Location 65 - Location 98,65,98,105,130813.159,St62,MAL.2,St62-MAL.2
8329,Location 65,Location 103,7194,Location 65 - Location 103,65,103,26,33290.6238,STMD.1,MAL.2,STMD.1-MAL.2
8330,Location 65,Location 38,7248,Location 65 - Location 38,65,38,80,76641.59725,YBUS_I80_180_14,MAL.2,YBUS_I80_180_14-MAL.2
8331,Location 65,Location 81,7211,Location 65 - Location 81,65,81,43,50143.23262,SACU.1,MAL.2,SACU.1-MAL.2
8332,Location 65,Location 24,7201,Location 65 - Location 24,65,24,33,35937.67936,YB_BCE2,MAL.2,YB_BCE2-MAL.2
8333,Location 65,Location 29,7197,Location 65 - Location 29,65,29,29,35819.61001,CCH.2,MAL.2,CCH.2-MAL.2
8334,Location 65,Location 66,7170,Location 65 - Location 66,65,66,2,29.76235799,MAL.4,MAL.2,MAL.4-MAL.2
