,Name2,Name1,ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length,Name_Og,Name_Og2,Name_corr
214,Location 13,Location 47,2439,Location 47 - Location 13,47,13,47,47334.94799,STMD.1,LPS.u,STMD.1-LPS.u
215,Location 13,Location 6,289,Location 6 - Location 13,6,13,29,55800.35034,BF.2,LPS.u,BF.2-LPS.u
216,Location 13,Location 51,2628,Location 51 - Location 13,51,13,28,35163.83402,STMU.1,LPS.u,STMU.1-LPS.u
217,Location 13,Location 48,2491,Location 48 - Location 13,48,13,47,47342.09019,STMD.2,LPS.u,STMD.2-LPS.u
218,Location 13,Location 31,1604,Location 31 - Location 13,31,13,44,57985.82043,MAL.8a,LPS.u,MAL.8a-LPS.u
219,Location 13,Location 46,2365,Location 46 - Location 13,46,13,25,27392.38229,SBGU.2,LPS.u,SBGU.2-LPS.u
220,Location 13,Location 33,1667,Location 33 - Location 13,33,13,3,14537.68001,MOK.d,LPS.u,MOK.d-LPS.u
221,Location 13,Location 21,1084,Location 21 - Location 13,21,13,44,58137.11577,MAL.13,LPS.u,MAL.13-LPS.u
222,Location 13,Location 40,2056,Location 40 - Location 13,40,13,28,33651.77537,SACU.2,LPS.u,SACU.2-LPS.u
223,Location 13,Location 34,1719,Location 34 - Location 13,34,13,3,14433.81052,MOK.u,LPS.u,MOK.u-LPS.u
224,Location 13,Location 44,2264,Location 44 - Location 13,44,13,28,37867.93822,SBE.u,LPS.u,SBE.u-LPS.u
225,Location 13,Location 19,980,Location 19 - Location 13,19,13,44,57878.45404,MAL.12a,LPS.u,MAL.12a-LPS.u
226,Location 13,Location 20,1032,Location 20 - Location 13,20,13,44,57985.82043,MAL.12b,LPS.u,MAL.12b-LPS.u
227,Location 13,Location 26,1344,Location 26 - Location 13,26,13,44,57771.94538,MAL.4,LPS.u,MAL.4-LPS.u
228,Location 13,Location 41,2108,Location 41 - Location 13,41,13,28,33532.1454,SACU.3,LPS.u,SACU.3-LPS.u
229,Location 13,Location 35,1815,Location 35 - Location 13,35,13,47,44764.667,SACD.1,LPS.u,SACD.1-LPS.u
230,Location 13,Location 8,411,Location 8 - Location 13,8,13,47,49840.46242,CCH.1,LPS.u,CCH.1-LPS.u
231,Location 13,Location 7,341,Location 7 - Location 13,7,13,29,55702.42556,BF.4,LPS.u,BF.4-LPS.u
232,Location 13,Location 16,824,Location 16 - Location 13,16,13,44,57985.82043,MAL.10b,LPS.u,MAL.10b-LPS.u
233,Location 13,Location 28,1448,Location 28 - Location 13,28,13,44,57701.71685,MAL.6,LPS.u,MAL.6-LPS.u
234,Location 13,Location 13,625,Location 13 - Location 13,13,13,1,0,LPS.u,LPS.u,LPS.u-LPS.u
235,Location 13,Location 15,772,Location 15 - Location 13,15,13,44,57902.15858,MAL.10a,LPS.u,MAL.10a-LPS.u
236,Location 13,Location 52,2680,Location 52 - Location 13,52,13,28,35279.3188,STMU.2,LPS.u,STMU.2-LPS.u
237,Location 13,Location 25,1292,Location 25 - Location 13,25,13,44,57791.98395,MAL.2,LPS.u,MAL.2-LPS.u
238,Location 13,Location 49,2543,Location 49 - Location 13,49,13,47,47236.31691,STMD.3,LPS.u,STMD.3-LPS.u
239,Location 13,Location 50,2595,Location 50 - Location 13,50,13,47,47245.44029,STMD.4,LPS.u,STMD.4-LPS.u
240,Location 13,Location 42,2160,Location 42 - Location 13,42,13,28,33550.16629,SACU.4,LPS.u,SACU.4-LPS.u
241,Location 13,Location 36,1867,Location 36 - Location 13,36,13,47,44794.37048,SACD.2,LPS.u,SACD.2-LPS.u
242,Location 13,Location 1,31,Location 1 - Location 13,1,13,31,173817.2308,Tisdale Weir,LPS.u,Tisdale Weir-LPS.u
243,Location 13,Location 29,1500,Location 29 - Location 13,29,13,44,57985.82043,MAL.7a,LPS.u,MAL.7a-LPS.u
244,Location 13,Location 22,1136,Location 22 - Location 13,22,13,44,58117.26539,MAL.14,LPS.u,MAL.14-LPS.u
245,Location 13,Location 10,493,Location 10 - Location 13,10,13,25,27398.97145,GEO.d,LPS.u,GEO.d-LPS.u
246,Location 13,Location 45,2313,Location 45 - Location 13,45,13,25,27490.35029,SBGD.2,LPS.u,SBGD.2-LPS.u
247,Location 13,Location 3,135,Location 3 - Location 13,3,13,31,110139.0338,Verona,LPS.u,Verona-LPS.u
248,Location 13,Location 12,574,Location 12 - Location 13,12,13,2,85.61055129,LPS.d,LPS.u,LPS.d-LPS.u
249,Location 13,Location 14,720,Location 14 - Location 13,14,13,44,57824.4769,MAL.1,LPS.u,MAL.1-LPS.u
250,Location 13,Location 5,237,Location 5 - Location 13,5,13,29,55783.34354,BF.1,LPS.u,BF.1-LPS.u
251,Location 13,Location 2,83,Location 2 - Location 13,2,13,31,115404.3054,Yolo Bypass @ Fremont Weir,LPS.u,Yolo Bypass @ Fremont Weir-LPS.u
252,Location 13,Location 9,463,Location 9 - Location 13,9,13,47,49853.66394,CCH.2,LPS.u,CCH.2-LPS.u
253,Location 13,Location 43,2212,Location 43 - Location 13,43,13,28,37966.6147,SBE.d,LPS.u,SBE.d-LPS.u
254,Location 13,Location 11,545,Location 11 - Location 13,11,13,25,27317.11468,GEO.u,LPS.u,GEO.u-LPS.u
255,Location 13,Location 37,1919,Location 37 - Location 13,37,13,47,44876.25331,SACD.3,LPS.u,SACD.3-LPS.u
256,Location 13,Location 30,1552,Location 30 - Location 13,30,13,44,58075.58886,MAL.7b,LPS.u,MAL.7b-LPS.u
257,Location 13,Location 17,876,Location 17 - Location 13,17,13,44,57957.24286,MAL.11a,LPS.u,MAL.11a-LPS.u
258,Location 13,Location 18,928,Location 18 - Location 13,18,13,44,58045.47946,MAL.11b,LPS.u,MAL.11b-LPS.u
259,Location 13,Location 23,1188,Location 23 - Location 13,23,13,44,58097.27126,MAL.17,LPS.u,MAL.17-LPS.u
260,Location 13,Location 24,1240,Location 24 - Location 13,24,13,44,58059.6232,MAL.18,LPS.u,MAL.18-LPS.u
261,Location 14,Location 28,1409,Location 28 - Location 14,28,14,5,122.7600499,MAL.6,MAL.1,MAL.6-MAL.1
262,Location 14,Location 27,1357,Location 27 - Location 14,27,14,5,77.95993746,MAL.5,MAL.1,MAL.5-MAL.1
263,Location 14,Location 31,1575,Location 31 - Location 14,31,14,15,161.3435327,MAL.8a,MAL.1,MAL.8a-MAL.1
264,Location 14,Location 48,2473,Location 48 - Location 14,48,14,29,33332.02158,STMD.2,MAL.1,STMD.2-MAL.1
265,Location 14,Location 40,2062,Location 40 - Location 14,40,14,34,50175.41551,SACU.2,MAL.1,SACU.2-MAL.1
266,Location 14,Location 33,1695,Location 33 - Location 14,33,14,31,43286.79689,MOK.d,MAL.1,MOK.d-MAL.1
267,Location 14,Location 34,1747,Location 34 - Location 14,34,14,31,43390.66638,MOK.u,MAL.1,MOK.u-MAL.1
268,Location 14,Location 32,1627,Location 32 - Location 14,32,14,15,235.1462952,MAL.8b,MAL.1,MAL.8b-MAL.1
269,Location 14,Location 25,1251,Location 25 - Location 14,25,14,3,32.49294746,MAL.2,MAL.1,MAL.2-MAL.1
270,Location 14,Location 47,2421,Location 47 - Location 14,47,14,29,33324.87937,STMD.1,MAL.1,STMD.1-MAL.1
271,Location 14,Location 41,2114,Location 41 - Location 14,41,14,34,50295.04548,SACU.3,MAL.1,SACU.3-MAL.1
272,Location 14,Location 49,2525,Location 49 - Location 14,49,14,29,33226.24829,STMD.3,MAL.1,STMD.3-MAL.1
273,Location 14,Location 8,393,Location 8 - Location 14,8,14,29,35830.39381,CCH.1,MAL.1,CCH.1-MAL.1
274,Location 14,Location 38,1953,Location 38 - Location 14,38,14,29,31830.89634,SACD.4,MAL.1,SACD.4-MAL.1
275,Location 14,Location 20,1003,Location 20 - Location 14,20,14,15,161.3435327,MAL.12b,MAL.1,MAL.12b-MAL.1
276,Location 14,Location 4,186,Location 4 - Location 14,4,14,30,90244.81811,Yolo Bypass @ I5,MAL.1,Yolo Bypass @ I5-MAL.1
277,Location 14,Location 46,2374,Location 46 - Location 14,46,14,34,49314.76736,SBGU.2,MAL.1,SBGU.2-MAL.1
278,Location 14,Location 7,348,Location 7 - Location 14,7,14,36,71057.71769,BF.4,MAL.1,BF.4-MAL.1
279,Location 14,Location 19,939,Location 19 - Location 14,19,14,3,53.9771352,MAL.12a,MAL.1,MAL.12a-MAL.1
280,Location 14,Location 44,2270,Location 44 - Location 14,44,14,34,52173.3782,SBE.u,MAL.1,SBE.u-MAL.1
281,Location 14,Location 37,1901,Location 37 - Location 14,37,14,29,31830.89634,SACD.3,MAL.1,SACD.3-MAL.1
282,Location 14,Location 39,2010,Location 39 - Location 14,39,14,34,50181.23074,SACU.1,MAL.1,SACU.1-MAL.1
283,Location 14,Location 35,1797,Location 35 - Location 14,35,14,29,31942.48265,SACD.1,MAL.1,SACD.1-MAL.1
284,Location 14,Location 29,1471,Location 29 - Location 14,29,14,15,161.3435327,MAL.7a,MAL.1,MAL.7a-MAL.1
285,Location 14,Location 22,1107,Location 22 - Location 14,22,14,15,292.7884875,MAL.14,MAL.1,MAL.14-MAL.1
286,Location 14,Location 9,445,Location 9 - Location 14,9,14,29,35843.59533,CCH.2,MAL.1,CCH.2-MAL.1
287,Location 14,Location 21,1055,Location 21 - Location 14,21,14,15,312.6388678,MAL.13,MAL.1,MAL.13-MAL.1
288,Location 14,Location 15,732,Location 15 - Location 14,15,14,4,77.68167975,MAL.10a,MAL.1,MAL.10a-MAL.1
289,Location 14,Location 14,677,Location 14 - Location 14,14,14,1,0,MAL.1,MAL.1,MAL.1-MAL.1
290,Location 14,Location 6,296,Location 6 - Location 14,6,14,36,71155.64246,BF.2,MAL.1,BF.2-MAL.1
291,Location 14,Location 26,1304,Location 26 - Location 14,26,14,4,52.53151729,MAL.4,MAL.1,MAL.4-MAL.1
292,Location 14,Location 52,2686,Location 52 - Location 14,52,14,34,48547.87208,STMU.2,MAL.1,STMU.2-MAL.1
293,Location 14,Location 45,2322,Location 45 - Location 14,45,14,34,49216.79935,SBGD.2,MAL.1,SBGD.2-MAL.1
294,Location 14,Location 51,2634,Location 51 - Location 14,51,14,34,48663.35686,STMU.1,MAL.1,STMU.1-MAL.1
295,Location 14,Location 36,1849,Location 36 - Location 14,36,14,29,31912.77917,SACD.2,MAL.1,SACD.2-MAL.1
296,Location 14,Location 42,2166,Location 42 - Location 14,42,14,34,50277.02459,SACU.4,MAL.1,SACU.4-MAL.1
297,Location 14,Location 5,244,Location 5 - Location 14,5,14,36,71138.63566,BF.1,MAL.1,BF.1-MAL.1
298,Location 14,Location 17,844,Location 17 - Location 14,17,14,12,132.7659579,MAL.11a,MAL.1,MAL.11a-MAL.1
299,Location 14,Location 16,795,Location 16 - Location 14,16,14,15,161.3435327,MAL.10b,MAL.1,MAL.10b-MAL.1
300,Location 14,Location 1,37,Location 1 - Location 14,1,14,37,189172.5229,Tisdale Weir,MAL.1,Tisdale Weir-MAL.1
301,Location 14,Location 2,89,Location 2 - Location 14,2,14,37,130759.5975,Yolo Bypass @ Fremont Weir,MAL.1,Yolo Bypass @ Fremont Weir-MAL.1
302,Location 14,Location 12,606,Location 12 - Location 14,12,14,34,57910.08745,LPS.d,MAL.1,LPS.d-MAL.1
303,Location 14,Location 11,554,Location 11 - Location 14,11,14,34,50782.02821,GEO.u,MAL.1,GEO.u-MAL.1
304,Location 14,Location 30,1523,Location 30 - Location 14,30,14,15,251.1119544,MAL.7b,MAL.1,MAL.7b-MAL.1
305,Location 14,Location 3,141,Location 3 - Location 14,3,14,37,125494.326,Verona,MAL.1,Verona-MAL.1
306,Location 14,Location 23,1159,Location 23 - Location 14,23,14,15,272.7943604,MAL.17,MAL.1,MAL.17-MAL.1
307,Location 14,Location 13,658,Location 13 - Location 14,13,14,34,57824.4769,LPS.u,MAL.1,LPS.u-MAL.1
308,Location 14,Location 10,502,Location 10 - Location 14,10,14,34,50863.88498,GEO.d,MAL.1,GEO.d-MAL.1
309,Location 14,Location 50,2577,Location 50 - Location 14,50,14,29,33235.37168,STMD.4,MAL.1,STMD.4-MAL.1
310,Location 14,Location 43,2218,Location 43 - Location 14,43,14,34,52074.70172,SBE.d,MAL.1,SBE.d-MAL.1
311,Location 14,Location 18,899,Location 18 - Location 14,18,14,15,221.0025587,MAL.11b,MAL.1,MAL.11b-MAL.1
312,Location 14,Location 24,1211,Location 24 - Location 14,24,14,15,235.1462952,MAL.18,MAL.1,MAL.18-MAL.1
313,Location 15,Location 33,1697,Location 33 - Location 15,33,15,33,43364.47857,MOK.d,MAL.10a,MOK.d-MAL.10a
314,Location 15,Location 28,1411,Location 28 - Location 15,28,15,7,200.4417297,MAL.6,MAL.10a,MAL.6-MAL.10a
315,Location 15,Location 34,1749,Location 34 - Location 15,34,15,33,43468.34806,MOK.u,MAL.10a,MOK.u-MAL.10a
316,Location 15,Location 48,2475,Location 48 - Location 15,48,15,31,33409.70326,STMD.2,MAL.10a,STMD.2-MAL.10a
317,Location 15,Location 35,1799,Location 35 - Location 15,35,15,31,32020.16433,SACD.1,MAL.10a,SACD.1-MAL.10a
318,Location 15,Location 41,2116,Location 41 - Location 15,41,15,36,50372.72716,SACU.3,MAL.10a,SACU.3-MAL.10a
319,Location 15,Location 27,1359,Location 27 - Location 15,27,15,7,155.6416172,MAL.5,MAL.10a,MAL.5-MAL.10a
320,Location 15,Location 19,938,Location 19 - Location 15,19,15,2,23.70454455,MAL.12a,MAL.10a,MAL.12a-MAL.10a
321,Location 15,Location 40,2064,Location 40 - Location 15,40,15,36,50253.09719,SACU.2,MAL.10a,SACU.2-MAL.10a
322,Location 15,Location 26,1307,Location 26 - Location 15,26,15,7,130.213197,MAL.4,MAL.10a,MAL.4-MAL.10a
323,Location 15,Location 31,1569,Location 31 - Location 15,31,15,9,83.661853,MAL.8a,MAL.10a,MAL.8a-MAL.10a
324,Location 15,Location 29,1465,Location 29 - Location 15,29,15,9,83.661853,MAL.7a,MAL.10a,MAL.7a-MAL.10a
325,Location 15,Location 22,1105,Location 22 - Location 15,22,15,13,215.1068078,MAL.14,MAL.10a,MAL.14-MAL.10a
326,Location 15,Location 42,2168,Location 42 - Location 15,42,15,36,50354.70627,SACU.4,MAL.10a,SACU.4-MAL.10a
327,Location 15,Location 21,1053,Location 21 - Location 15,21,15,13,234.9571881,MAL.13,MAL.10a,MAL.13-MAL.10a
328,Location 15,Location 49,2527,Location 49 - Location 15,49,15,31,33303.92997,STMD.3,MAL.10a,STMD.3-MAL.10a
329,Location 15,Location 8,395,Location 8 - Location 15,8,15,31,35908.07549,CCH.1,MAL.10a,CCH.1-MAL.10a
330,Location 15,Location 7,350,Location 7 - Location 15,7,15,38,71135.39937,BF.4,MAL.10a,BF.4-MAL.10a
331,Location 15,Location 5,246,Location 5 - Location 15,5,15,38,71216.31734,BF.1,MAL.10a,BF.1-MAL.10a
332,Location 15,Location 25,1255,Location 25 - Location 15,25,15,7,110.1746272,MAL.2,MAL.10a,MAL.2-MAL.10a
333,Location 15,Location 32,1625,Location 32 - Location 15,32,15,13,157.4646154,MAL.8b,MAL.10a,MAL.8b-MAL.10a
334,Location 15,Location 39,2012,Location 39 - Location 15,39,15,36,50258.91242,SACU.1,MAL.10a,SACU.1-MAL.10a
335,Location 15,Location 47,2423,Location 47 - Location 15,47,15,31,33402.56105,STMD.1,MAL.10a,STMD.1-MAL.10a
336,Location 15,Location 3,143,Location 3 - Location 15,3,15,39,125572.0076,Verona,MAL.10a,Verona-MAL.10a
337,Location 15,Location 23,1157,Location 23 - Location 15,23,15,13,195.1126806,MAL.17,MAL.10a,MAL.17-MAL.10a
338,Location 15,Location 36,1851,Location 36 - Location 15,36,15,31,31990.46085,SACD.2,MAL.10a,SACD.2-MAL.10a
339,Location 15,Location 16,789,Location 16 - Location 15,16,15,9,83.661853,MAL.10b,MAL.10a,MAL.10b-MAL.10a
340,Location 15,Location 1,39,Location 1 - Location 15,1,15,39,189250.2046,Tisdale Weir,MAL.10a,Tisdale Weir-MAL.10a
341,Location 15,Location 9,447,Location 9 - Location 15,9,15,31,35921.27701,CCH.2,MAL.10a,CCH.2-MAL.10a
342,Location 15,Location 15,729,Location 15 - Location 15,15,15,1,0,MAL.10a,MAL.10a,MAL.10a-MAL.10a
343,Location 15,Location 20,997,Location 20 - Location 15,20,15,9,83.661853,MAL.12b,MAL.10a,MAL.12b-MAL.10a
344,Location 15,Location 14,681,Location 14 - Location 15,14,15,5,77.68167975,MAL.1,MAL.10a,MAL.1-MAL.10a
345,Location 15,Location 2,91,Location 2 - Location 15,2,15,39,130837.2792,Yolo Bypass @ Fremont Weir,MAL.10a,Yolo Bypass @ Fremont Weir-MAL.10a
346,Location 15,Location 46,2376,Location 46 - Location 15,46,15,36,49392.44904,SBGU.2,MAL.10a,SBGU.2-MAL.10a
347,Location 15,Location 12,608,Location 12 - Location 15,12,15,36,57987.76913,LPS.d,MAL.10a,LPS.d-MAL.10a
348,Location 15,Location 38,1955,Location 38 - Location 15,38,15,31,31908.57802,SACD.4,MAL.10a,SACD.4-MAL.10a
349,Location 15,Location 30,1521,Location 30 - Location 15,30,15,13,173.4302747,MAL.7b,MAL.10a,MAL.7b-MAL.10a
350,Location 15,Location 37,1903,Location 37 - Location 15,37,15,31,31908.57802,SACD.3,MAL.10a,SACD.3-MAL.10a
351,Location 15,Location 17,838,Location 17 - Location 15,17,15,6,55.08427811,MAL.11a,MAL.10a,MAL.11a-MAL.10a
352,Location 15,Location 43,2220,Location 43 - Location 15,43,15,36,52152.3834,SBE.d,MAL.10a,SBE.d-MAL.10a
353,Location 15,Location 52,2688,Location 52 - Location 15,52,15,36,48625.55376,STMU.2,MAL.10a,STMU.2-MAL.10a
354,Location 15,Location 4,188,Location 4 - Location 15,4,15,32,90322.49979,Yolo Bypass @ I5,MAL.10a,Yolo Bypass @ I5-MAL.10a
355,Location 15,Location 6,298,Location 6 - Location 15,6,15,38,71233.32414,BF.2,MAL.10a,BF.2-MAL.10a
356,Location 15,Location 50,2579,Location 50 - Location 15,50,15,31,33313.05336,STMD.4,MAL.10a,STMD.4-MAL.10a
357,Location 15,Location 10,504,Location 10 - Location 15,10,15,36,50941.56666,GEO.d,MAL.10a,GEO.d-MAL.10a
358,Location 15,Location 44,2272,Location 44 - Location 15,44,15,36,52251.05988,SBE.u,MAL.10a,SBE.u-MAL.10a
359,Location 15,Location 24,1209,Location 24 - Location 15,24,15,13,157.4646154,MAL.18,MAL.10a,MAL.18-MAL.10a
360,Location 15,Location 13,660,Location 13 - Location 15,13,15,36,57902.15858,LPS.u,MAL.10a,LPS.u-MAL.10a
361,Location 15,Location 18,897,Location 18 - Location 15,18,15,13,143.3208789,MAL.11b,MAL.10a,MAL.11b-MAL.10a
362,Location 15,Location 11,556,Location 11 - Location 15,11,15,36,50859.70989,GEO.u,MAL.10a,GEO.u-MAL.10a
363,Location 15,Location 45,2324,Location 45 - Location 15,45,15,36,49294.48103,SBGD.2,MAL.10a,SBGD.2-MAL.10a
364,Location 15,Location 51,2636,Location 51 - Location 15,51,15,36,48741.03854,STMU.1,MAL.10a,STMU.1-MAL.10a
365,Location 16,Location 22,1100,Location 22 - Location 16,22,16,8,131.4449548,MAL.14,MAL.10b,MAL.14-MAL.10b
366,Location 16,Location 29,1457,Location 29 - Location 16,29,16,1,0,MAL.7a,MAL.10b,MAL.7a-MAL.10b
367,Location 16,Location 21,1048,Location 21 - Location 16,21,16,8,151.2953351,MAL.13,MAL.10b,MAL.13-MAL.10b
368,Location 16,Location 9,449,Location 9 - Location 16,9,16,33,36004.93886,CCH.2,MAL.10b,CCH.2-MAL.10b
369,Location 16,Location 20,989,Location 20 - Location 16,20,16,1,0,MAL.12b,MAL.10b,MAL.12b-MAL.10b
370,Location 16,Location 3,145,Location 3 - Location 16,3,16,41,125655.6695,Verona,MAL.10b,Verona-MAL.10b
371,Location 16,Location 16,781,Location 16 - Location 16,16,16,1,0,MAL.10b,MAL.10b,MAL.10b-MAL.10b
372,Location 16,Location 19,943,Location 19 - Location 16,19,16,7,107.3663975,MAL.12a,MAL.10b,MAL.12a-MAL.10b
373,Location 16,Location 35,1801,Location 35 - Location 16,35,16,33,32103.82618,SACD.1,MAL.10b,SACD.1-MAL.10b
374,Location 16,Location 28,1413,Location 28 - Location 16,28,16,9,284.1035827,MAL.6,MAL.10b,MAL.6-MAL.10b
375,Location 16,Location 34,1751,Location 34 - Location 16,34,16,35,43552.00991,MOK.u,MAL.10b,MOK.u-MAL.10b
376,Location 16,Location 36,1853,Location 36 - Location 16,36,16,33,32074.1227,SACD.2,MAL.10b,SACD.2-MAL.10b
377,Location 16,Location 2,93,Location 2 - Location 16,2,16,41,130920.941,Yolo Bypass @ Fremont Weir,MAL.10b,Yolo Bypass @ Fremont Weir-MAL.10b
378,Location 16,Location 6,300,Location 6 - Location 16,6,16,40,71316.98599,BF.2,MAL.10b,BF.2-MAL.10b
379,Location 16,Location 17,834,Location 17 - Location 16,17,16,2,28.57757489,MAL.11a,MAL.10b,MAL.11a-MAL.10b
380,Location 16,Location 37,1905,Location 37 - Location 16,37,16,33,31992.23987,SACD.3,MAL.10b,SACD.3-MAL.10b
381,Location 16,Location 43,2222,Location 43 - Location 16,43,16,38,52236.04525,SBE.d,MAL.10b,SBE.d-MAL.10b
382,Location 16,Location 42,2170,Location 42 - Location 16,42,16,38,50438.36813,SACU.4,MAL.10b,SACU.4-MAL.10b
383,Location 16,Location 41,2118,Location 41 - Location 16,41,16,38,50456.38901,SACU.3,MAL.10b,SACU.3-MAL.10b
384,Location 16,Location 8,397,Location 8 - Location 16,8,16,33,35991.73734,CCH.1,MAL.10b,CCH.1-MAL.10b
385,Location 16,Location 27,1361,Location 27 - Location 16,27,16,9,239.3034702,MAL.5,MAL.10b,MAL.5-MAL.10b
386,Location 16,Location 33,1699,Location 33 - Location 16,33,16,35,43448.14042,MOK.d,MAL.10b,MOK.d-MAL.10b
387,Location 16,Location 26,1309,Location 26 - Location 16,26,16,9,213.87505,MAL.4,MAL.10b,MAL.4-MAL.10b
388,Location 16,Location 25,1257,Location 25 - Location 16,25,16,9,193.8364802,MAL.2,MAL.10b,MAL.2-MAL.10b
389,Location 16,Location 31,1561,Location 31 - Location 16,31,16,1,0,MAL.8a,MAL.10b,MAL.8a-MAL.10b
390,Location 16,Location 24,1203,Location 24 - Location 16,24,16,7,73.80276243,MAL.18,MAL.10b,MAL.18-MAL.10b
391,Location 16,Location 23,1152,Location 23 - Location 16,23,16,8,111.4508276,MAL.17,MAL.10b,MAL.17-MAL.10b
392,Location 16,Location 30,1516,Location 30 - Location 16,30,16,8,89.76842169,MAL.7b,MAL.10b,MAL.7b-MAL.10b
393,Location 16,Location 50,2581,Location 50 - Location 16,50,16,33,33396.71521,STMD.4,MAL.10b,STMD.4-MAL.10b
394,Location 16,Location 1,41,Location 1 - Location 16,1,16,41,189333.8664,Tisdale Weir,MAL.10b,Tisdale Weir-MAL.10b
395,Location 16,Location 5,248,Location 5 - Location 16,5,16,40,71299.9792,BF.1,MAL.10b,BF.1-MAL.10b
396,Location 16,Location 15,733,Location 15 - Location 16,15,16,5,83.661853,MAL.10a,MAL.10b,MAL.10a-MAL.10b
397,Location 16,Location 49,2529,Location 49 - Location 16,49,16,33,33387.59183,STMD.3,MAL.10b,STMD.3-MAL.10b
398,Location 16,Location 48,2477,Location 48 - Location 16,48,16,33,33493.36511,STMD.2,MAL.10b,STMD.2-MAL.10b
399,Location 16,Location 40,2066,Location 40 - Location 16,40,16,38,50336.75904,SACU.2,MAL.10b,SACU.2-MAL.10b
400,Location 16,Location 47,2425,Location 47 - Location 16,47,16,33,33486.22291,STMD.1,MAL.10b,STMD.1-MAL.10b
401,Location 16,Location 12,610,Location 12 - Location 16,12,16,38,58071.43099,LPS.d,MAL.10b,LPS.d-MAL.10b
402,Location 16,Location 32,1619,Location 32 - Location 16,32,16,7,73.80276243,MAL.8b,MAL.10b,MAL.8b-MAL.10b
403,Location 16,Location 39,2014,Location 39 - Location 16,39,16,38,50342.57428,SACU.1,MAL.10b,SACU.1-MAL.10b
404,Location 16,Location 18,890,Location 18 - Location 16,18,16,6,59.65902593,MAL.11b,MAL.10b,MAL.11b-MAL.10b
405,Location 16,Location 44,2274,Location 44 - Location 16,44,16,38,52334.72173,SBE.u,MAL.10b,SBE.u-MAL.10b
406,Location 16,Location 10,506,Location 10 - Location 16,10,16,38,51025.22852,GEO.d,MAL.10b,GEO.d-MAL.10b
407,Location 16,Location 14,685,Location 14 - Location 16,14,16,9,161.3435327,MAL.1,MAL.10b,MAL.1-MAL.10b
408,Location 16,Location 7,352,Location 7 - Location 16,7,16,40,71219.06122,BF.4,MAL.10b,BF.4-MAL.10b
409,Location 16,Location 13,662,Location 13 - Location 16,13,16,38,57985.82043,LPS.u,MAL.10b,LPS.u-MAL.10b
410,Location 16,Location 4,190,Location 4 - Location 16,4,16,34,90406.16164,Yolo Bypass @ I5,MAL.10b,Yolo Bypass @ I5-MAL.10b
411,Location 16,Location 46,2378,Location 46 - Location 16,46,16,38,49476.11089,SBGU.2,MAL.10b,SBGU.2-MAL.10b
412,Location 16,Location 52,2690,Location 52 - Location 16,52,16,38,48709.21562,STMU.2,MAL.10b,STMU.2-MAL.10b
413,Location 16,Location 38,1957,Location 38 - Location 16,38,16,33,31992.23987,SACD.4,MAL.10b,SACD.4-MAL.10b
414,Location 16,Location 51,2638,Location 51 - Location 16,51,16,38,48824.7004,STMU.1,MAL.10b,STMU.1-MAL.10b
415,Location 16,Location 11,558,Location 11 - Location 16,11,16,38,50943.37175,GEO.u,MAL.10b,GEO.u-MAL.10b
