Name,OriginID,DestinationID,Total_Length_m
GCID_blw - AbvTisdale,83,9,134479.5975
GCID_blw - Bonnyview_Rel,83,52,137319.1814
GCID_blw - Butte2,83,57,139171.5931
GCID_blw - Blw_Cypress,83,36,140902.9428
GCID_blw - BlwTisdale,83,51,142470.362
GCID_blw - Hwy 44 Bridge,83,93,144625.227
GCID_blw - Caldwell Park_Rel,83,63,148142.361
GCID_blw - Butte3,83,58,151226.4698
GCID_blw - Butte4,83,59,152791.3778
GCID_blw - Bullock Bend,83,54,156839.3855
GCID_blw - Butte5,83,60,159584.8831
GCID_blw - BlwChinaBend,83,46,163505.6351
GCID_blw - Butte6,83,61,170007.7387
GCID_blw - Abv_FremontWeir,83,3,171660.15
GCID_blw - Blw_FRConf,83,37,171660.15
GCID_blw - Blw_FremontWeir,83,38,171660.15
GCID_blw - KnightsLanding,83,100,180574.7936
GCID_blw - Knights_RST,83,99,182044.4103
GCID_blw - BC_Beach,83,33,182349.9232
GCID_blw - KnightsLandingBr,83,101,183161.0987
GCID_blw - StarBend,83,129,200170.954
GCID_blw - AR_Mouth,83,17,203317.6396
GCID_blw - TowerBridge,83,138,204763.1133
GCID_blw - I80_Br,83,95,206018.1461
GCID_blw - FR Boyds Release,83,78,206480.3106
GCID_blw - BoydsPump,83,53,206717.8871
GCID_blw - SacTrawl1,83,122,209764.1028
GCID_blw - AR_Upstream_Hwy80,83,20,210050.2146
GCID_blw - SacTrawl2,83,123,210114.3669
GCID_blw - ShanghaiBend,83,124,211221.0164
GCID_blw - AR_Downstream_WattAve,83,16,217333.1395
GCID_blw - Freeport Div.,83,80,223574.8575
GCID_blw - FreeportBr,83,81,223574.8575
GCID_blw - Freeport,83,79,224424.8302
GCID_blw - AR_RanchoCordova,83,18,228810.9723
GCID_blw - SunsetPumps,83,131,234730.1506
GCID_blw - AR_Sunrise_Ramp,83,19,235531.2953
GCID_blw - Hood Release,83,90,237144.5196
GCID_blw - Hood_RT,83,91,237288.6023
GCID_blw - Above_Hood,83,1,237953.1862
GCID_blw - Hood,83,89,238652.8756
GCID_blw - Nimbus Hatchery RW,83,118,239232.4779
GCID_blw - Blw_Hood,83,39,242388.2399
GCID_blw - Blw_Sutter,83,44,245372.2404
GCID_blw - SutterSlough,83,133,245872.014
GCID_blw - Blw_Steamboat,83,43,248232.0564
GCID_blw - SteamboatSlough,83,130,248477.5408
GCID_blw - CoxRiffle,83,70,248912.8712
GCID_blw - MinorBlwSutter,83,112,252242.2071
GCID_blw - MinerNorth,83,111,252336.0742
GCID_blw - Gridley_Rel,83,88,252502.3259
GCID_blw - SutterSteamJunc,83,134,255067.3482
GCID_blw - Georgiana_Slough,83,85,257659.1895
GCID_blw - BlwGeorgiana,83,48,257823.5836
GCID_blw - Lower Minor,83,102,262356.2397
GCID_blw - YB_LibertyIsBase,83,140,265025.7236
GCID_blw - BaseSutterSteam,83,21,265220.2388
GCID_blw - Hwy84Ferry,83,94,267074.0868
GCID_blw - SR_Mouth,83,128,268699.3907
GCID_blw - RioVistaBr,83,121,269550.7101
GCID_blw - ToeDrainBase,83,136,271809.865
GCID_blw - GeorgeMok,83,84,276471.7918
GCID_blw - ThreeMile,83,135,278279.7592
GCID_blw - ToeDrainRST,83,137,278857.2607
GCID_blw - SouthofBW,83,127,279638.3054
GCID_blw - Mok_NF_end,83,114,279898.3834
GCID_blw - DeckerIsland,83,71,280951.9893
GCID_blw - SJ_JerseyPt,83,126,286296.4918
GCID_blw - Mok_SF_Blw_Hwy12,83,116,286667.5573
GCID_blw - Mok_SF_end,83,117,287447.3464
GCID_blw - AntiochBridge,83,15,292493.7216
GCID_blw - Mok_NF,83,113,292828.2854
GCID_blw - YB_LisbonWeir,83,141,293529.0763
GCID_blw - Antioch,83,14,293962.4299
GCID_blw - Mok_SF,83,115,294615.614
GCID_blw - ChippsW,83,65,295303.3143
GCID_blw - ChippsE,83,64,295819.7105
GCID_blw - DeltaCross_Channel,83,77,296242.9519
GCID_blw - SJ_Dutch Slough,83,125,296571.7489
GCID_blw - YB_LeveeMarker,83,139,301446.95
GCID_blw - Old River,83,119,305755.7312
GCID_blw - MiddleRiver,83,104,306911.9175
GCID_blw - Benicia,83,34,315931.1239
GCID_blw - YB_OldRiverRd,83,142,317366.5838
GCID_blw - KnaggsRanch_BlwRel,83,97,320516.4813
GCID_blw - KnaggsRanch_Rel,83,98,320624.9161
GCID_blw - GoldenGateE,83,86,371769.4762
GCID_blw - GoldenGateW,83,87,372595.6422
GeorgeMok - GeorgeMok,84,84,0
GeorgeMok - SouthofBW,84,127,3166.513568
GeorgeMok - Mok_NF_end,84,114,3426.591557
GeorgeMok - Mok_SF_Blw_Hwy12,84,116,10195.76553
GeorgeMok - Mok_SF_end,84,117,10975.5546
GeorgeMok - Mok_NF,84,113,16356.49361
GeorgeMok - Mok_SF,84,115,18143.82224
GeorgeMok - Georgiana_Slough,84,85,18812.60226
GeorgeMok - DeltaCross_Channel,84,77,19771.16006
GeorgeMok - BlwGeorgiana,84,48,20019.12779
GeorgeMok - ThreeMile,84,135,21905.28921
GeorgeMok - SJ_JerseyPt,84,126,22342.58915
GeorgeMok - SJ_Dutch Slough,84,125,25862.04885
GeorgeMok - Blw_Steamboat,84,43,28239.73536
GeorgeMok - AntiochBridge,84,15,28539.81888
GeorgeMok - Old River,84,119,29283.93936
GeorgeMok - SteamboatSlough,84,130,29775.49566
GeorgeMok - MiddleRiver,84,104,30440.12566
GeorgeMok - DeckerIsland,84,71,30595.12608
GeorgeMok - RioVistaBr,84,121,30634.33831
GeorgeMok - Blw_Sutter,84,44,31099.55141
GeorgeMok - SutterSlough,84,133,32391.21027
GeorgeMok - Blw_Hood,84,39,34083.55194
GeorgeMok - Hwy84Ferry,84,94,34838.67266
GeorgeMok - BaseSutterSteam,84,21,34964.80961
GeorgeMok - SR_Mouth,84,128,34978.95638
GeorgeMok - Antioch,84,14,35712.17387
GeorgeMok - SutterSteamJunc,84,134,36365.30313
GeorgeMok - Hood,84,89,37818.91621
GeorgeMok - Above_Hood,84,1,38518.60562
GeorgeMok - MinorBlwSutter,84,112,38761.4034
GeorgeMok - MinerNorth,84,111,38855.27046
GeorgeMok - YB_LibertyIsBase,84,140,39076.43382
GeorgeMok - Hood_RT,84,91,39183.18949
GeorgeMok - Hood Release,84,90,39327.27222
GeorgeMok - Lower Minor,84,102,41745.91771
GeorgeMok - ChippsW,84,65,44946.45104
GeorgeMok - ChippsE,84,64,45462.84719
GeorgeMok - ToeDrainBase,84,136,47677.19559
GeorgeMok - Freeport,84,79,52046.96163
GeorgeMok - Freeport Div.,84,80,52896.93431
GeorgeMok - FreeportBr,84,81,52896.93431
GeorgeMok - ToeDrainRST,84,137,54724.5913
GeorgeMok - Benicia,84,34,65574.2606
GeorgeMok - SacTrawl2,84,123,66357.42486
GeorgeMok - SacTrawl1,84,122,66707.68897
GeorgeMok - YB_LisbonWeir,84,141,69396.40689
GeorgeMok - I80_Br,84,95,70453.64574
GeorgeMok - TowerBridge,84,138,71708.67855
GeorgeMok - AR_Mouth,84,17,73960.75058
GeorgeMok - YB_LeveeMarker,84,139,77314.28062
GeorgeMok - AR_Upstream_Hwy80,84,20,80693.32561
GeorgeMok - AR_Downstream_WattAve,84,16,87976.25048
GeorgeMok - YB_OldRiverRd,84,142,93233.9144
GeorgeMok - KnaggsRanch_BlwRel,84,97,96383.81196
GeorgeMok - KnaggsRanch_Rel,84,98,96492.24675
GeorgeMok - AR_RanchoCordova,84,18,99454.08332
GeorgeMok - Abv_FremontWeir,84,3,104811.6418
GeorgeMok - Blw_FRConf,84,37,104811.6418
GeorgeMok - Blw_FremontWeir,84,38,104811.6418
GeorgeMok - AR_Sunrise_Ramp,84,19,106174.4063
GeorgeMok - Butte6,84,61,106464.0531
GeorgeMok - Nimbus Hatchery RW,84,118,109875.5889
GeorgeMok - BC_Beach,84,33,116644.5345
GeorgeMok - Butte5,84,60,116886.9087
GeorgeMok - Knights_RST,84,99,118300.7794
GeorgeMok - GoldenGateE,84,86,121412.6129
GeorgeMok - KnightsLandingBr,84,101,121597.9746
GeorgeMok - GoldenGateW,84,87,122238.779
GeorgeMok - KnightsLanding,84,100,124184.2797
GeorgeMok - Butte4,84,59,124798.4804
GeorgeMok - Butte3,84,58,126363.3885
GeorgeMok - StarBend,84,129,134465.5654
GeorgeMok - Butte2,84,57,138418.2651
GeorgeMok - FR Boyds Release,84,78,140774.9219
GeorgeMok - BoydsPump,84,53,141012.4984
GeorgeMok - BlwChinaBend,84,46,141253.4382
GeorgeMok - ShanghaiBend,84,124,145515.6277
GeorgeMok - Bullock Bend,84,54,147919.6878
GeorgeMok - Butte1,84,56,149015.6555
GeorgeMok - Butte0.5,84,55,149460.4858
GeorgeMok - SutterBypass Weir2 RST,84,132,149505.7911
GeorgeMok - BlwTisdale,84,51,162288.7113
GeorgeMok - SunsetPumps,84,131,169024.7619
GeorgeMok - AbvTisdale,84,9,170279.4758
GeorgeMok - Colusa BC2,84,68,172227.3313
GeorgeMok - MeridanBr,84,103,177611.4701
GeorgeMok - AbvColusaBr,84,7,180737.9752
GeorgeMok - BlwMoulton,84,49,180737.9752
GeorgeMok - Colusa BC3,84,69,181229.1195
GeorgeMok - Abv Grimes,84,2,182295.6358
GeorgeMok - CoxRiffle,84,70,183207.4826
GeorgeMok - Gridley_Rel,84,88,186796.9372
GeorgeMok - AbvColusaBrRT,84,8,187264.2951
GeorgeMok - Colusa AC2,84,66,191526.7057
GeorgeMok - Colusa AC3,84,67,204276.5325
GeorgeMok - BlwButteBr,84,45,211273.7733
GeorgeMok - ButteBr,84,62,216957.8668
GeorgeMok - BlwOrd,84,50,234460.1812
GeorgeMok - Blw_IrvineFinch,84,40,267152.1269
GeorgeMok - GCID_abv,84,82,276471.7918
GeorgeMok - GCID_blw,84,83,276471.7918
GeorgeMok - Abv_Otter_Island,84,4,291776.5377
GeorgeMok - Abv_WoodsonBr,84,6,297599.6583
GeorgeMok - DeerCk4,84,76,302282.9176
GeorgeMok - DeerCk3,84,75,305339.7236
GeorgeMok - DeerCk2,84,74,305635.2413
GeorgeMok - DeerCk1,84,73,309318.8229
GeorgeMok - DeerCk_RST,84,72,314191.0903
GeorgeMok - Mill_Ck_Conf,84,105,314429.3175
GeorgeMok - MillCk3,84,110,316160.3309
GeorgeMok - MillCk2,84,109,317378.2637
GeorgeMok - MillCk1.5,84,108,321024.5564
GeorgeMok - MillCk1,84,107,322625.4235
GeorgeMok - Hunters,84,92,323134.8538
GeorgeMok - MillCk_RST_Rel,84,106,323409.3429
GeorgeMok - AntelopeConf,84,13,327872.7106
GeorgeMok - Blw_Salt,84,42,329629.1675
GeorgeMok - JV_Glide,84,96,331391.3759
GeorgeMok - AntelopeCk2,84,12,331511.7564
GeorgeMok - Abv_RBPP,84,5,334005.9923
GeorgeMok - RedBluffDivDam,84,120,334005.9923
GeorgeMok - AntelopeCk1,84,11,336237.3293
GeorgeMok - Adobe,84,10,341216.0733
GeorgeMok - Blw_Paynes_Ck,84,41,349126.9268
GeorgeMok - Battle_Conf,84,22,380265.0853
GeorgeMok - BattleCk4,84,32,381184.8236
GeorgeMok - BattleCk3,84,31,384262.8902
GeorgeMok - BattleCk1_2014,84,27,386637.7796
GeorgeMok - BattleCk2,84,28,387758.6012
GeorgeMok - BattleCk_Bridge,84,23,388205.5785
GeorgeMok - BattleCk2_2014,84,29,389137.7638
GeorgeMok - BattleCk1,84,26,389506.8254
GeorgeMok - BattleCk250BlwFL,84,30,389756.2225
GeorgeMok - BattleCk_CNFH,84,24,389867.7547
GeorgeMok - BattleCk_RST_Rel,84,25,389912.9591
GeorgeMok - BlwCowCr,84,47,394124.023
GeorgeMok - Blw_ClearCr,84,35,408836.5969
GeorgeMok - Bonnyview_Rel,84,52,413790.9732
GeorgeMok - Blw_Cypress,84,36,417374.7346
GeorgeMok - Hwy 44 Bridge,84,93,421097.0188
GeorgeMok - Caldwell Park_Rel,84,63,424614.1528
Georgiana_Slough - Georgiana_Slough,85,85,0
Georgiana_Slough - BlwGeorgiana,85,48,1206.525524
Georgiana_Slough - Blw_Steamboat,85,43,9427.133096
Georgiana_Slough - SteamboatSlough,85,130,10962.8934
Georgiana_Slough - Blw_Sutter,85,44,12286.94914
Georgiana_Slough - SutterSlough,85,133,13578.608
Georgiana_Slough - Blw_Hood,85,39,15270.94967
Georgiana_Slough - SutterSteamJunc,85,134,17552.70086
Georgiana_Slough - SR_Mouth,85,128,18635.02933
Georgiana_Slough - GeorgeMok,85,84,18812.60226
Georgiana_Slough - Hood,85,89,19006.31395
Georgiana_Slough - Above_Hood,85,1,19706.00335
Georgiana_Slough - MinorBlwSutter,85,112,19948.80113
Georgiana_Slough - MinerNorth,85,111,20042.66819
Georgiana_Slough - Hood_RT,85,91,20370.58722
Georgiana_Slough - Hood Release,85,90,20514.66995
Georgiana_Slough - SouthofBW,85,127,21979.11583
Georgiana_Slough - Hwy84Ferry,85,94,21988.0443
Georgiana_Slough - BaseSutterSteam,85,21,22114.18124
Georgiana_Slough - Mok_NF_end,85,114,22239.19382
Georgiana_Slough - RioVistaBr,85,121,22979.6474
Georgiana_Slough - YB_LibertyIsBase,85,140,26225.80546
Georgiana_Slough - Lower Minor,85,102,28895.28934
Georgiana_Slough - Mok_SF_Blw_Hwy12,85,116,29008.3678
Georgiana_Slough - Mok_SF_end,85,117,29788.15687
Georgiana_Slough - ThreeMile,85,135,31708.69649
Georgiana_Slough - Freeport,85,79,33234.35937
Georgiana_Slough - Freeport Div.,85,80,34084.33204
Georgiana_Slough - FreeportBr,85,81,34084.33204
Georgiana_Slough - DeckerIsland,85,71,34380.92668
Georgiana_Slough - ToeDrainBase,85,136,34826.56722
Georgiana_Slough - Mok_NF,85,113,35169.09587
Georgiana_Slough - Mok_SF,85,115,36956.4245
Georgiana_Slough - DeltaCross_Channel,85,77,38583.76232
Georgiana_Slough - SJ_JerseyPt,85,126,39725.42919
Georgiana_Slough - ToeDrainRST,85,137,41873.96293
Georgiana_Slough - SJ_Dutch Slough,85,125,44674.65112
Georgiana_Slough - AntiochBridge,85,15,45922.65892
Georgiana_Slough - Antioch,85,14,47391.36726
Georgiana_Slough - SacTrawl2,85,123,47544.8226
Georgiana_Slough - SacTrawl1,85,122,47895.08671
Georgiana_Slough - Old River,85,119,48096.54163
Georgiana_Slough - ChippsW,85,65,48732.25165
Georgiana_Slough - ChippsE,85,64,49248.6478
Georgiana_Slough - MiddleRiver,85,104,49252.72792
Georgiana_Slough - I80_Br,85,95,51641.04348
Georgiana_Slough - TowerBridge,85,138,52896.07628
Georgiana_Slough - AR_Mouth,85,17,55148.14831
Georgiana_Slough - YB_LisbonWeir,85,141,56545.77853
Georgiana_Slough - AR_Upstream_Hwy80,85,20,61880.72334
Georgiana_Slough - YB_LeveeMarker,85,139,64463.65226
Georgiana_Slough - AR_Downstream_WattAve,85,16,69163.64822
Georgiana_Slough - Benicia,85,34,69360.06121
Georgiana_Slough - YB_OldRiverRd,85,142,80383.28603
Georgiana_Slough - AR_RanchoCordova,85,18,80641.48105
Georgiana_Slough - KnaggsRanch_BlwRel,85,97,83533.1836
Georgiana_Slough - KnaggsRanch_Rel,85,98,83641.61838
Georgiana_Slough - Abv_FremontWeir,85,3,85999.0395
Georgiana_Slough - Blw_FRConf,85,37,85999.0395
Georgiana_Slough - Blw_FremontWeir,85,38,85999.0395
Georgiana_Slough - AR_Sunrise_Ramp,85,19,87361.80402
Georgiana_Slough - Butte6,85,61,87651.45083
Georgiana_Slough - Nimbus Hatchery RW,85,118,91062.98666
Georgiana_Slough - BC_Beach,85,33,97831.93224
Georgiana_Slough - Butte5,85,60,98074.30647
Georgiana_Slough - Knights_RST,85,99,99488.17717
Georgiana_Slough - KnightsLandingBr,85,101,102785.3723
Georgiana_Slough - KnightsLanding,85,100,105371.6775
Georgiana_Slough - Butte4,85,59,105985.8781
Georgiana_Slough - Butte3,85,58,107550.7862
Georgiana_Slough - StarBend,85,129,115652.9631
Georgiana_Slough - Butte2,85,57,119605.6628
Georgiana_Slough - FR Boyds Release,85,78,121962.3196
Georgiana_Slough - BoydsPump,85,53,122199.8961
Georgiana_Slough - BlwChinaBend,85,46,122440.8359
Georgiana_Slough - GoldenGateE,85,86,125198.4135
Georgiana_Slough - GoldenGateW,85,87,126024.5796
Georgiana_Slough - ShanghaiBend,85,124,126703.0255
Georgiana_Slough - Bullock Bend,85,54,129107.0855
Georgiana_Slough - Butte1,85,56,130203.0533
Georgiana_Slough - Butte0.5,85,55,130647.8835
Georgiana_Slough - SutterBypass Weir2 RST,85,132,130693.1888
Georgiana_Slough - BlwTisdale,85,51,143476.109
Georgiana_Slough - SunsetPumps,85,131,150212.1596
Georgiana_Slough - AbvTisdale,85,9,151466.8736
Georgiana_Slough - Colusa BC2,85,68,153414.7291
Georgiana_Slough - MeridanBr,85,103,158798.8679
Georgiana_Slough - AbvColusaBr,85,7,161925.3729
Georgiana_Slough - BlwMoulton,85,49,161925.3729
Georgiana_Slough - Colusa BC3,85,69,162416.5172
Georgiana_Slough - Abv Grimes,85,2,163483.0335
Georgiana_Slough - CoxRiffle,85,70,164394.8803
Georgiana_Slough - Gridley_Rel,85,88,167984.3349
Georgiana_Slough - AbvColusaBrRT,85,8,168451.6928
Georgiana_Slough - Colusa AC2,85,66,172714.1035
Georgiana_Slough - Colusa AC3,85,67,185463.9302
Georgiana_Slough - BlwButteBr,85,45,192461.171
Georgiana_Slough - ButteBr,85,62,198145.2646
Georgiana_Slough - BlwOrd,85,50,215647.5789
Georgiana_Slough - Blw_IrvineFinch,85,40,248339.5246
Georgiana_Slough - GCID_abv,85,82,257659.1895
Georgiana_Slough - GCID_blw,85,83,257659.1895
Georgiana_Slough - Abv_Otter_Island,85,4,272963.9355
Georgiana_Slough - Abv_WoodsonBr,85,6,278787.056
Georgiana_Slough - DeerCk4,85,76,283470.3153
Georgiana_Slough - DeerCk3,85,75,286527.1213
Georgiana_Slough - DeerCk2,85,74,286822.639
Georgiana_Slough - DeerCk1,85,73,290506.2206
Georgiana_Slough - DeerCk_RST,85,72,295378.488
Georgiana_Slough - Mill_Ck_Conf,85,105,295616.7153
Georgiana_Slough - MillCk3,85,110,297347.7287
Georgiana_Slough - MillCk2,85,109,298565.6614
Georgiana_Slough - MillCk1.5,85,108,302211.9542
Georgiana_Slough - MillCk1,85,107,303812.8212
Georgiana_Slough - Hunters,85,92,304322.2515
Georgiana_Slough - MillCk_RST_Rel,85,106,304596.7406
Georgiana_Slough - AntelopeConf,85,13,309060.1083
Georgiana_Slough - Blw_Salt,85,42,310816.5653
Georgiana_Slough - JV_Glide,85,96,312578.7737
Georgiana_Slough - AntelopeCk2,85,12,312699.1542
Georgiana_Slough - Abv_RBPP,85,5,315193.3901
Georgiana_Slough - RedBluffDivDam,85,120,315193.3901
Georgiana_Slough - AntelopeCk1,85,11,317424.727
Georgiana_Slough - Adobe,85,10,322403.471
Georgiana_Slough - Blw_Paynes_Ck,85,41,330314.3245
Georgiana_Slough - Battle_Conf,85,22,361452.4831
Georgiana_Slough - BattleCk4,85,32,362372.2213
Georgiana_Slough - BattleCk3,85,31,365450.2879
Georgiana_Slough - BattleCk1_2014,85,27,367825.1773
Georgiana_Slough - BattleCk2,85,28,368945.9989
Georgiana_Slough - BattleCk_Bridge,85,23,369392.9762
Georgiana_Slough - BattleCk2_2014,85,29,370325.1615
Georgiana_Slough - BattleCk1,85,26,370694.2232
Georgiana_Slough - BattleCk250BlwFL,85,30,370943.6202
Georgiana_Slough - BattleCk_CNFH,85,24,371055.1524
Georgiana_Slough - BattleCk_RST_Rel,85,25,371100.3568
Georgiana_Slough - BlwCowCr,85,47,375311.4207
Georgiana_Slough - Blw_ClearCr,85,35,390023.9946
Georgiana_Slough - Bonnyview_Rel,85,52,394978.3709
Georgiana_Slough - Blw_Cypress,85,36,398562.1323
Georgiana_Slough - Hwy 44 Bridge,85,93,402284.4166
Georgiana_Slough - Caldwell Park_Rel,85,63,405801.5506
GoldenGateE - GoldenGateE,86,86,0
GoldenGateE - GoldenGateW,86,87,826.1660399
GoldenGateE - Benicia,86,34,55838.35233
GoldenGateE - ChippsE,86,64,75949.76574
GoldenGateE - ChippsW,86,65,76466.1619
GoldenGateE - Antioch,86,14,87286.77012
GoldenGateE - DeckerIsland,86,71,90817.48686
GoldenGateE - AntiochBridge,86,15,94459.12511
GoldenGateE - ThreeMile,86,135,99507.32372
GoldenGateE - SJ_JerseyPt,86,126,100656.3548
GoldenGateE - RioVistaBr,86,121,102218.7661
GoldenGateE - SJ_Dutch Slough,86,125,102509.7486
GoldenGateE - Hwy84Ferry,86,94,106423.1005
GoldenGateE - BaseSutterSteam,86,21,106549.2374
GoldenGateE - SR_Mouth,86,128,106563.3842
GoldenGateE - YB_LibertyIsBase,86,140,110660.8617
GoldenGateE - Lower Minor,86,102,113330.3455
GoldenGateE - SutterSteamJunc,86,134,116702.128
GoldenGateE - SouthofBW,86,127,118246.0994
GoldenGateE - ToeDrainBase,86,136,119261.6234
GoldenGateE - MinorBlwSutter,86,112,120520.1532
GoldenGateE - MinerNorth,86,111,121166.93
GoldenGateE - GeorgeMok,86,84,121412.6129
GoldenGateE - Mok_NF_end,86,114,123262.9475
GoldenGateE - SteamboatSlough,86,130,123291.9354
GoldenGateE - Old River,86,119,123434.686
GoldenGateE - BlwGeorgiana,86,48,123991.888
GoldenGateE - Blw_Steamboat,86,43,124827.6957
GoldenGateE - Georgiana_Slough,86,85,125198.4135
GoldenGateE - MiddleRiver,86,104,125976.5187
GoldenGateE - ToeDrainRST,86,137,126309.0191
GoldenGateE - Blw_Sutter,86,44,126397.2358
GoldenGateE - SutterSlough,86,133,126890.3464
GoldenGateE - Blw_Hood,86,39,129381.2363
GoldenGateE - Mok_SF_Blw_Hwy12,86,116,129484.5665
GoldenGateE - Mok_SF_end,86,117,130811.9105
GoldenGateE - Hood,86,89,133116.6006
GoldenGateE - Above_Hood,86,1,133816.29
GoldenGateE - Hood_RT,86,91,134480.8739
GoldenGateE - Hood Release,86,90,134624.9566
GoldenGateE - Mok_NF,86,113,136192.8495
GoldenGateE - Mok_SF,86,115,137980.1782
GoldenGateE - DeltaCross_Channel,86,77,139607.516
GoldenGateE - YB_LisbonWeir,86,141,140980.8347
GoldenGateE - Freeport,86,79,147344.646
GoldenGateE - Freeport Div.,86,80,148194.6187
GoldenGateE - FreeportBr,86,81,148194.6187
GoldenGateE - YB_LeveeMarker,86,139,148898.7085
GoldenGateE - SacTrawl2,86,123,161655.1093
GoldenGateE - SacTrawl1,86,122,162005.3734
GoldenGateE - YB_OldRiverRd,86,142,164818.3422
GoldenGateE - I80_Br,86,95,165751.3301
GoldenGateE - TowerBridge,86,138,167006.3629
GoldenGateE - KnaggsRanch_BlwRel,86,97,167968.2398
GoldenGateE - KnaggsRanch_Rel,86,98,168076.6746
GoldenGateE - AR_Mouth,86,17,169258.435
GoldenGateE - AR_Upstream_Hwy80,86,20,175991.01
GoldenGateE - AR_Downstream_WattAve,86,16,183273.9349
GoldenGateE - AR_RanchoCordova,86,18,194751.7677
GoldenGateE - Abv_FremontWeir,86,3,200109.3262
GoldenGateE - Blw_FRConf,86,37,200109.3262
GoldenGateE - Blw_FremontWeir,86,38,200109.3262
GoldenGateE - AR_Sunrise_Ramp,86,19,201472.0907
GoldenGateE - Butte6,86,61,201761.7375
GoldenGateE - Nimbus Hatchery RW,86,118,205173.2733
GoldenGateE - BC_Beach,86,33,211942.2189
GoldenGateE - Butte5,86,60,212184.5931
GoldenGateE - Knights_RST,86,99,213598.4638
GoldenGateE - KnightsLandingBr,86,101,216895.659
GoldenGateE - KnightsLanding,86,100,219481.9641
GoldenGateE - Butte4,86,59,220096.1648
GoldenGateE - Butte3,86,58,221661.0728
GoldenGateE - StarBend,86,129,229763.2498
GoldenGateE - Butte2,86,57,233715.9495
GoldenGateE - FR Boyds Release,86,78,236072.6063
GoldenGateE - BoydsPump,86,53,236310.1828
GoldenGateE - BlwChinaBend,86,46,236551.1226
GoldenGateE - ShanghaiBend,86,124,240813.3121
GoldenGateE - Bullock Bend,86,54,243217.3722
GoldenGateE - Butte1,86,56,244313.3399
GoldenGateE - Butte0.5,86,55,244758.1702
GoldenGateE - SutterBypass Weir2 RST,86,132,244803.4755
GoldenGateE - BlwTisdale,86,51,257586.3957
GoldenGateE - SunsetPumps,86,131,264322.4463
GoldenGateE - AbvTisdale,86,9,265577.1602
GoldenGateE - Colusa BC2,86,68,267525.0157
GoldenGateE - MeridanBr,86,103,272909.1545
GoldenGateE - AbvColusaBr,86,7,276035.6595
GoldenGateE - BlwMoulton,86,49,276035.6595
GoldenGateE - Colusa BC3,86,69,276526.8039
GoldenGateE - Abv Grimes,86,2,277593.3202
GoldenGateE - CoxRiffle,86,70,278505.167
GoldenGateE - Gridley_Rel,86,88,282094.6216
GoldenGateE - AbvColusaBrRT,86,8,282561.9795
